1467	0.0002416037
1468	0.0007015698
1469	0.0003501481
1470	0.0006007206
1471	0.0000082343
1472	0.0007208713
1473	0.0007195661
1474	0.0000832771
1475	0.0000376732
1476	0.0032716547
1477	0.0003571926
1478	0.0000891375
1479	0.0000886311
1480	0.0012631841
1481	0.0226965584
1482	0.0004623659
1483	0.0007067319
1484	0.0014109398
1485	0.0022534774
1486	0.0000671522
1487	0.0000739955
1488	0.0000201567
1489	0.0022414717
1490	0.0223749397
1491	0.0000174358
1492	0.0020268857
1493	0.0004542107
1494	0.0000000000
1495	0.0000768755
1496	0.0000693057
1497	0.0005305763
1498	0.0221387696
